timestamp,bite_time,rod_x1,rod_x2,rod_y1,rod_y2,fish_x1,fish_x2,fish_y1,fish_y2,fish_label,success
1723193198,5.834,519.0514,550.8771,274.19745,281.14374,508.13333,559.6509,313.00342,355.94574,9,2
1723193223,7.489,516.8468,551.0831,232.6897,241.50531,431.20972,498.5736,278.14783,309.04297,8,0
1723193240,4.305,510.32263,552.5664,162.3003,177.08887,537.91284,603.7334,212.76532,264.89697,9,0
1723193256,4.787,519.32745,550.76825,268.48615,275.33862,462.72046,490.51154,296.30264,333.5823,9,0
1723193280,0,513.1852,551.9796,194.62811,206.10193,448.51343,513.35913,208.03568,237.89853,8,1
1723193305,4.553,518.71094,550.8815,262.52405,269.97668,596.23645,629.1196,282.01733,308.82593,10,0
1723193327,0,520.1012,550.93713,288.3161,294.8849,560.69714,599.79126,331.80847,360.77496,8,2
1723193340,4.609,521.4691,553.3352,265.23932,272.65826,426.3678,458.7716,274.47052,310.79987,9,0
1723193364,0,519.5033,553.77185,239.31006,248.05829,649.8265,684.2154,290.12915,330.2962,8,2
1723193376,3.972,519.03516,550.6987,272.34613,279.35663,487.02893,521.18506,301.45697,328.84796,8,0
1723193392,3.924,515.1577,551.4143,209.88095,220.1091,571.1276,612.53204,222.15485,250.73682,10,0
1723193411,5.908,508.41278,552.9212,150.76724,167.61911,466.43048,540.73157,203.87753,241.08188,8,0
1723193431,6.429,511.2934,552.9787,167.58826,181.23499,498.00616,558.3708,151.96631,180.18347,8,0
1723193459,4.36,504.581,550.868,144.53749,161.95091,512.0586,564.2029,113.573654,145.11525,8,0
1723193485,0,522.00964,552.83997,291.45483,298.22687,535.0193,563.9253,308.8672,334.65112,10,1
1723193497,4.045,520.1042,551.02814,281.51343,288.43903,577.0479,595.9687,295.23566,319.6549,10,0
1723193521,0,520.5828,553.67523,247.96222,256.18787,447.22614,491.58246,294.33356,325.68512,10,2
1723193535,5.901,520.81323,553.16626,256.7254,264.18695,487.08545,513.04065,238.8584,260.1949,10,0
1723193573,0,513.5749,551.7657,200.19774,211.36647,494.46548,511.65182,187.55919,212.83504,10,1
1723193591,0,516.0397,551.56213,221.76297,231.22964,423.0324,458.99878,216.62813,242.11476,10,2
1723193611,0,518.96936,550.7052,268.95847,276.1462,568.14185,588.5431,292.30487,320.3786,10,1
1723193623,4.451,519.7191,550.9015,282.5078,289.28442,458.55237,493.80054,301.1706,327.43793,10,0
1723193640,4.67,520.05383,550.8998,282.54135,289.32852,552.13904,590.2401,305.95944,332.09818,10,0
1723194051,8.273,500.66632,544.7048,353.78522,386.39557,433.4453,482.28156,341.05093,393.486,7,1
1723194122,0,513.3316,548.49945,379.13727,399.11847,494.82635,538.45026,324.56165,363.33655,7,0
1723194230,6.358,510.18558,547.53735,364.57938,388.45865,501.21075,549.73944,313.58795,357.00214,7,0
1723194264,0,513.4291,545.4137,394.34192,411.86633,528.49274,555.89435,399.72192,438.93665,8,1
1723194284,0,509.76343,546.4198,367.7135,389.5536,498.3391,541.24,262.3803,283.4048,8,2
1723194372,5.886,507.51608,548.1526,358.84308,386.40094,485.52106,516.57916,307.41858,350.89392,8,0
1723194401,5.889,505.69427,545.53754,355.47614,381.88104,565.0708,614.48267,317.9878,361.7354,7,0
1723194433,6.966,478.56592,533.9435,408.77545,459.6198,453.6142,515.2553,245.23242,290.29718,7,0
1723194466,0,504.72858,545.2078,353.94556,381.9367,476.47638,513.35724,200.67924,241.31154,7,2
1723194482,6.491,513.34576,549.51935,370.88126,392.2098,471.33154,509.2694,328.10748,366.5877,7,0
1723194516,0,489.3871,538.67053,385.24002,429.78024,456.664,512.6492,362.44806,440.28033,7,1
1723194539,7.199,503.911,544.94275,353.22473,381.70465,515.0034,560.1511,253.6239,293.3161,7,2
1723194572,6.573,511.1277,548.178,365.86703,388.58145,489.1048,536.4117,312.29224,353.36353,7,0
1723194646,0,507.06784,547.8989,360.89252,389.61664,471.8172,528.13184,271.15707,297.14346,8,2
1723194660,6.127,512.0526,546.40857,376.09265,396.0061,485.17865,522.4974,333.77615,371.0414,7,0
1723194678,6.379,502.17468,544.5532,353.1996,383.73486,488.24768,546.43176,296.0639,330.79968,8,0
1723194708,3.64,506.1021,546.7303,355.01202,383.14313,462.05005,524.9025,317.07538,347.92474,8,0
1723194736,0,505.95776,545.38513,355.54327,382.1645,496.26843,531.4065,246.08922,281.28394,7,2
1723194756,0,486.2782,537.05115,387.93298,433.90088,489.9307,542.12524,252.5659,309.6975,7,2
1723194777,0,507.64606,547.9113,362.04224,389.5808,505.56665,551.4601,251.27742,290.99493,7,2
1723194798,0,494.43066,541.5387,364.45203,403.08228,451.62994,506.27875,224.09201,269.70383,7,2
1723194823,0,494.49994,541.96405,363.5935,401.95453,563.98065,619.94745,351.25922,414.6023,7,1
1723194838,6.393,495.32532,543.0769,372.50653,411.1164,419.59924,484.69812,321.04987,371.16913,7,0
1723194867,0,509.50424,548.556,361.08826,386.3844,326.3989,361.90427,231.11398,263.8198,7,2
1723194884,6.842,509.93594,544.86536,377.62598,398.0824,495.02493,539.4983,328.37537,367.5133,7,0
1723194911,0,497.9641,542.9879,356.9439,391.43323,522.20966,558.46735,150.55104,195.75359,7,2
1723194931,0,516.3933,549.79126,391.70325,409.44324,650.73004,683.8715,321.5188,351.86847,7,2
1723194946,7.03,517.0726,549.7402,398.85126,416.10223,521.3099,553.4743,346.21967,376.63263,7,0
1723194969,6.307,509.36182,544.7269,377.7131,398.05295,496.50604,542.6728,335.52594,376.84644,7,0
1723194987,6.165,501.7068,544.59656,353.2198,384.10333,435.05792,491.37372,313.96265,360.81165,7,0
1723195055,0,501.4131,544.5869,353.38086,384.87976,514.8259,556.2046,167.26096,207.44498,7,2
1723195071,7.164,509.22937,546.551,364.63623,387.00903,523.2845,561.4334,300.68213,338.80322,7,0
1723195095,0,507.48334,545.9587,358.31003,383.12192,402.8155,450.64703,273.72168,311.13916,7,2
1723195131,6.965,489.68204,539.48816,375.54874,418.5397,421.64282,477.44556,270.83722,323.74213,7,0
1723195203,0,519.05945,550.7416,271.17554,277.9325,439.02295,471.5843,311.99854,341.79163,0,2
1723195225,0,520.2598,550.64166,282.1678,288.7624,307.0545,351.63934,277.9823,311.37415,7,2
1723195295,7.665,519.8032,551.06665,287.11908,293.20172,516.3662,538.1809,267.6628,288.42276,0,2
1723195335,0,518.0194,553.0148,218.35718,227.276,481.2853,547.78503,262.6508,320.11008,7,2
1723195349,6.551,519.87463,551.20886,278.0728,284.67285,477.8371,523.94257,290.61884,329.62836,7,0
1723195366,4.995,520.0034,550.4702,281.39777,287.77588,422.01077,463.2109,288.01532,313.7791,8,0
1723195382,3.823,519.75366,550.61,277.89337,284.73212,527.5769,546.4468,295.21692,320.32227,0,0
1723195405,0,518.8408,550.82336,273.7366,280.42667,429.74707,494.18756,315.36224,346.12506,8,2
1723195426,0,519.8706,550.0945,281.6605,288.93533,517.9905,554.7471,286.37347,321.95428,7,1
1723195441,6.62,518.98553,550.7375,263.7339,270.29138,499.37704,534.0282,297.43927,325.65057,8,0
1723195473,0,518.7654,550.8246,263.68933,270.51874,561.98267,621.33813,305.7979,355.13055,7,2
1723195488,7.226,517.55005,552.5945,218.5813,227.64313,506.9644,570.4641,261.4981,313.82758,7,0
1723195516,0,518.73553,553.9711,213.98927,223.22554,433.1734,499.18945,285.12024,342.83453,7,2
1723195532,7.507,520.70245,553.3763,245.79486,252.96338,635.6802,693.54663,269.88007,317.61115,7,0
1723195548,3.751,519.13745,550.5625,267.7687,274.5112,557.69324,617.8246,293.9974,320.55862,8,0
1723195571,6.73,519.42883,550.60156,272.7001,279.53134,363.48816,390.3739,282.01483,306.055,8,2
1723195602,7.446,519.7755,549.9497,278.46948,285.44977,512.8544,551.51184,284.01984,322.8993,7,1
1723195639,0,523.1725,551.9386,308.1419,313.70355,538.20105,575.00085,289.737,319.47272,7,2
1723195652,4.368,515.6816,551.618,211.85995,221.11014,452.87585,490.56628,206.61752,231.70895,8,0
1723195744,6.952,520.4652,550.99304,282.4042,288.9091,443.99603,485.25006,282.90207,307.17105,8,0
1723195811,0,522.4877,552.3977,283.26556,289.66058,330.082,371.1741,270.5872,303.38083,7,2
1723195830,0,522.12524,552.5786,282.77936,289.04803,596.0439,624.4892,273.55548,296.21747,8,2
1723195848,9.391,521.5121,552.8534,271.7295,278.6532,678.2009,723.83325,291.70862,336.91412,7,2
1723195874,7.673,519.6433,550.87866,275.50165,281.98492,477.79352,531.7109,298.63513,344.7345,7,0
1723195893,7.642,519.7113,550.9015,273.5382,280.1134,526.843,589.12036,315.70102,344.65067,8,0
1723195922,0,520.2909,554.062,239.78961,247.98438,468.97565,546.4562,309.0019,344.06714,8,2
1723195944,0,519.06824,550.74817,269.19537,276.15985,505.87518,538.018,315.53387,354.14935,8,2
1723195963,0,519.1846,550.73267,272.1861,278.91943,403.77094,442.60895,298.89166,340.02826,7,2
1723195979,7.576,518.67505,550.8633,265.16266,272.22906,447.5265,505.82812,304.70703,333.8789,8,0
1723195999,4.915,517.6624,551.31476,217.7508,226.0199,502.4781,541.9283,264.1402,302.93042,8,0
1723196026,0,519.08826,550.8301,272.17255,279.02118,701.5453,756.89734,287.28265,330.74567,7,2
1723196107,0,520.24866,549.9496,286.17764,292.38382,540.8981,585.91846,287.9381,322.94415,7,1
1723196121,6.452,520.1698,550.88245,286.07758,292.4394,455.18347,502.214,292.15308,331.87268,7,0
1723196137,4.434,520.2725,550.9909,286.2635,292.56903,481.0838,532.08905,313.8072,343.23676,8,0
1723196159,7.408,519.8496,550.6846,283.67834,290.0005,490.26172,519.90515,267.54987,299.63696,7,0
1723196187,0,518.71515,550.95636,263.45935,270.153,559.9009,630.04224,321.12885,379.87604,7,2
1723196206,0,519.3421,550.6208,271.46436,278.0183,495.54953,545.8755,308.44727,359.26648,7,2
1723196310,0,516.8554,548.21906,227.60822,236.16232,499.99515,547.92676,213.69577,256.67264,7,1
1723196327,7.028,519.7792,550.4928,279.12198,285.71146,432.56433,475.2522,280.8841,320.19855,7,0
1723196353,7.32,518.6327,554.2667,221.34637,230.31769,543.5951,595.94055,223.79715,267.92844,7,1
1723196401,0,517.13617,554.3244,199.28473,209.43677,441.67438,504.75745,286.55432,347.28528,7,2
1723196416,7.001,520.1353,551.1408,283.4779,289.8401,469.91663,515.64355,290.76337,313.5838,8,0
1723196450,7.712,521.20874,553.4553,253.63264,260.8747,458.9795,509.2798,282.6112,332.15967,7,0
1723196474,7.13,519.6373,550.77454,279.7239,286.19357,413.61905,469.79404,298.28494,324.74655,8,0
1723196497,6.665,519.45056,550.80725,276.38678,282.9594,539.33496,579.8157,293.6482,332.81494,7,0
1723197068,0,517.23285,552.8212,206.72697,215.63875,495.92822,553.3541,258.41382,317.33014,7,2
1723197081,4.392,518.9116,553.6903,218.63568,226.8971,394.6092,438.71234,250.4666,303.5899,7,2
1723197153,0,512.6081,551.5997,175.77536,186.99857,479.4295,533.87604,185.49121,214.01282,8,1
1723197184,0,520.3999,550.78735,274.6928,280.99103,510.55127,540.55005,283.1812,306.3322,8,1
1723197216,6.618,520.0851,550.79504,277.12366,283.3437,471.54428,495.3287,286.81226,312.53894,8,0
1723197268,6.151,499.72702,558.8093,106.86049,135.62242,450.0332,559.1936,211.03287,262.25092,8,0
1723197302,6.694,514.508,551.9958,195.05518,204.73987,548.5663,608.4574,213.15054,263.95255,7,0
1723197340,8.037,518.84973,550.7418,260.13025,266.69275,370.66177,417.48544,274.9041,315.30676,7,2
1723197366,6.742,520.80426,550.6917,278.6681,284.6173,436.21796,481.05768,274.65567,312.05533,7,0
1723197402,7.348,515.7689,551.4689,208.0441,216.8627,539.10925,597.6366,222.97482,268.9406,7,1
1723197435,0,520.03516,550.84045,271.7981,277.95007,488.34357,538.67377,305.32245,351.02502,7,2
1723197461,7.079,514.4664,551.7994,191.92108,201.77051,555.3801,619.92676,225.47165,279.14658,7,0
1723197481,6.811,515.1874,551.3812,202.06519,210.80975,275.54755,346.53522,274.8562,343.8164,7,2
1723197512,7.099,518.32544,550.69385,250.61218,257.68646,848.31683,932.7558,322.80597,379.248,7,2
1723197560,0,518.0675,550.7261,245.89749,253.29825,399.39355,432.35742,292.88928,330.83813,8,2
1723197581,0,521.093,553.0751,260.3775,267.0119,510.4356,543.3488,276.47784,320.99896,1,2
1723197601,0,522.1649,553.07153,265.82483,272.4181,457.7832,487.39026,280.30487,324.36414,1,2
1723197621,0,522.0604,553.14856,264.1055,270.6788,489.7663,540.60394,278.24896,320.56488,1,2
1723197640,0,519.5864,550.74023,273.63498,279.89255,358.6376,396.4802,292.94995,331.30566,7,2
1723197654,6.552,516.41614,551.099,218.20857,226.81346,511.47034,564.74854,248.6362,277.93686,8,0
1723197674,6.707,515.8976,551.5265,209.60919,218.6322,434.61594,481.23093,203.0195,243.95953,1,0
1723197699,0,509.28015,547.92883,176.72833,188.06323,514.1522,538.98083,203.5502,261.62686,1,2
1723197721,0,517.1345,550.99536,223.12463,231.4552,487.59283,523.5191,214.73917,249.7396,7,1
1723197734,5.09,520.03845,550.86926,273.7342,279.9046,493.57465,522.1442,301.48712,332.18243,8,0
1723197787,8.745,515,551.7822,198.21289,207.60046,524.4727,583.6224,212.31268,261.48218,7,1
1723197824,0,520.3302,553.5951,239.14825,246.59119,426.89636,479.93604,288.98645,335.83875,7,2
1723197838,4.558,516.2483,548.74976,240.23853,247.64474,384.7519,433.6635,246.02013,272.30518,8,0
1723197860,6.653,518.7291,551.5929,204.07678,213.1702,490.72504,527.2681,193.3615,235.19997,7,1
1723197923,7.651,522.98584,551.98413,306.95966,312.26508,586.00354,635.22864,326.59528,359.3006,7,0
1723197953,0,511.21124,552.65753,157.05603,169.87543,483.3382,558.9086,249.65707,318.73386,7,2
1723198000,0,516.3882,555.22314,169.89737,180.81107,394.1454,482.12067,275.20462,346.0862,7,2
1723198019,0,518.07605,550.8849,241.51984,248.86237,314.50336,398.1009,363.27283,431.14374,7,2
1723198034,6.85,515.933,551.677,208.17624,217.06033,497.01276,552.4007,241.03241,293.28595,7,0
1723198518,0,517.59406,554.3173,197.86324,207.43275,563.4547,622.6791,272.0462,328.5251,7,2
1723198533,6.73,521.8002,552.62756,280.45972,286.80914,460.02362,488.38092,266.6546,300.85394,1,0
1723198712,0,514.1571,551.82117,192.81909,203.03326,510.63477,569.7185,260.59387,316.2246,7,2
1723198734,0,513.84814,551.95215,187.78238,198.5535,438.37842,501.75916,243.79588,299.7705,7,2
1723198790,6.892,516.4979,551.1417,228.09662,236.34985,436.70892,481.47052,213.91699,253.26886,1,0
1723198810,6.639,516.35187,551.49677,217.22708,226.21121,494.90494,508.70822,201.73955,240.72023,1,0
1723198841,0,516.69226,554.24817,191.58444,202.05753,486.29837,543.364,241.52448,300.8789,1,2
1723198856,6.459,514.2203,552.14606,191.23608,201.90112,547.98474,600.0248,210.20688,257.15192,1,0
1723199146,4.662,517.56824,552.51184,268.10492,280.27582,404.15405,430.41718,258.19592,283.88922,0,0
1723199195,0,516.29407,549.80273,280.79614,291.91296,523.8888,552.88806,293.20135,319.9792,8,1
1723199233,6.604,517.58545,550.2053,296.31152,306.61108,560.87366,608.77576,293.09015,318.04962,8,1
1723199375,7.634,518.1243,549.6702,303.13766,313.15182,503.72855,544.9492,316.84943,355.05902,7,1
1723199403,6.529,518.0987,550.06915,284.09534,294.64014,481.06305,526.68256,268.11465,304.3364,7,0
1723199422,6.119,515.1178,550.07214,270.92273,282.8824,486.15533,536.43805,309.54285,355.59265,7,0
1723199439,4.731,519.18823,550.18286,323.93765,332.8804,479.8128,503.42108,306.13315,327.84018,0,0
1723199458,7.488,514.9812,550.47705,267.5356,279.80466,522.8189,586.8216,320.30975,374.41528,7,0
1723199477,6.558,517.6708,550.1747,297.33234,307.34723,398.2614,443.83942,297.98755,339.77942,7,0
1723199503,7.304,517.70166,550.43066,298.3988,308.70166,532.8888,562.704,270.6623,306.07227,7,0
1723199526,6.466,519.104,550.14307,317.64612,326.83423,554.44275,592.9214,305.34525,342.87704,7,0
1723199545,4.475,516.943,549.81055,294.2599,304.5774,590.632,649.5356,319.15344,346.61243,8,0
1723199564,7.234,521.23816,552.8688,318.98175,328.24017,446.62555,486.89105,308.58566,342.1782,7,0
1723199587,0,516.3406,550.77295,273.52362,285.5116,395.63824,420.20197,237.13141,258.77832,8,2
1723199608,0,519.3904,550.21533,326.24985,334.97794,656.1513,679.2083,309.3791,332.33282,8,2
1723199628,0,516.0873,550.1732,279.71335,291.15652,628.73303,653.3395,222.31908,244.0866,8,2
1723199647,0,520.55066,552.69055,309.67825,319.27908,312.74792,340.8114,329.0558,362.28467,8,2
1723199666,0,518.88196,550.2467,316.66406,325.88458,470.54047,514.9102,295.27728,314.94635,8,2
1723199811,0,518.4834,550.38477,307.01324,316.78912,349.3094,389.38147,295.3522,316.69858,8,2
1723199829,0,518.1881,550.21924,309.72794,319.25815,598.5835,638.8638,300.46558,322.026,8,2
1723199841,3.975,519.1504,550.10693,323.05817,332.22028,493.80475,516.7201,312.0307,337.8313,8,0
1723199867,0,507.4922,550.9978,210.90002,230.8761,529.0415,601.10767,222.79214,256.3165,8,1
1723199882,6.364,514.5354,550.48804,258.72784,271.73907,440.2779,484.22308,294.2308,326.18497,8,0
1723199902,6.641,513.13434,550.3553,248.90207,262.9235,436.02856,483.42493,243.72244,276.75143,8,0
1723199927,0,517.25714,550.0146,297.23157,307.53308,568.0946,604.41077,308.30646,333.35284,8,1
1723199942,6.34,512.3163,553.926,215.95346,234.44824,407.1281,486.9167,291.46594,332.6902,8,0
1723199964,7.186,517.7805,550.1931,299.04108,309.2386,616.88245,654.5123,290.72202,329.94095,7,0
1723200162,6.731,516.35754,551.10925,233.02007,242.56053,445.85138,493.6573,228.88345,256.4478,8,0
1723200223,0,519.0293,550.78125,282.69598,290.03314,570.0578,606.3713,262.33536,291.75314,7,2
1723200251,6.618,519.26904,550.59863,282.04315,289.26178,539.19446,588.6666,301.58075,342.52197,7,0
1723200339,4.572,518.32983,551.00244,264.00342,272.0421,426.6197,451.82928,261.52112,289.56445,8,0
1723200383,6.754,516.5409,550.8961,231.35327,240.97491,606.90137,660.6328,242.4625,269.5374,8,0
1723200404,9.426,520.4465,550.6403,293.69806,300.71075,437.52246,474.20618,298.85806,333.18253,7,0
1723200422,6.932,520.1117,551.1327,295.19434,302.1986,543.3482,591.9841,294.87598,317.3412,8,0
1723200456,0,519.83606,550.579,293.9192,300.86902,503.41504,540.18335,270.07202,300.67615,7,2
1723200495,0,519.5886,550.9369,289.3012,296.07233,493.42096,538.36395,295.8991,320.35577,8,1
1723200515,7.334,517.2721,553.85144,214.27623,224.85847,444.56824,498.28564,263.28973,322.53107,7,0
1723200592,7.179,513.15125,551.5707,202.73164,214.8326,433.374,485.12906,241.49481,277.63898,8,0
1723200623,0,516.3539,548.93066,263.05676,270.89246,525.8213,563.35266,239.27664,259.48428,8,2
1723200643,0,517.0991,550.6929,252.62274,261.26385,500.75714,521.12494,227.60892,250.79993,8,2
1723200673,0,521.5071,551.91895,310.31372,316.76013,525.0315,567.8262,326.18118,354.77017,8,1
1723200686,4.49,515.2014,551.2014,229.8048,239.54121,468.98242,521.7861,220.10341,244.77385,8,0
1723200875,6.578,520.06445,550.71643,288.0475,295.10266,474.76654,548.1954,275.00482,302.41382,2,0
1723200894,7.641,518.5078,549.97437,279.99146,287.36267,553.60364,611.8292,281.82266,312.5936,2,0
1723200990,6.899,513.8717,551.5325,208.85468,220.512,489.64496,507.74957,198.64581,247.21869,2,0
1723201019,0,519.81683,550.5749,284.54413,292.2209,441.8498,529.8327,280.09326,303.82703,2,2
1723201043,0,519.0044,550.7577,279.31396,286.88953,794.46106,825.4774,304.33517,368.55496,2,2
1723201072,0,500.11798,553.15216,137.40128,163.1929,611.20374,794.1349,142.49283,189.76248,2,2
1723201096,0,516.75256,550.7821,242.6907,251.91843,324.22394,428.28253,214.36952,249.44563,2,2
1723201118,0,518.76154,550.8422,276.6364,284.13947,570.8862,665.0471,264.96283,288.20892,2,2
1723201140,0,520.0896,550.92566,292.2472,299.23877,348.29468,430.39233,285.7931,312.96124,2,2
1723201171,10.884,520.0791,552.92114,263.95828,271.92044,519.58386,626.1383,304.30075,372.79,2,2
1723201206,7.81,515.9845,551.03,234.73969,244.4549,566.4081,620.1378,240.3579,302.2002,2,0
1723201224,6.146,518.0435,553.44965,233.61197,243.38248,547.0215,672.08203,232.5904,261.98868,2,0
1723201261,0,516.0371,554.39795,198.48172,210.42471,348.54767,453.73822,253.37863,310.1221,2,2
1723201280,3.925,512.53094,555.60345,165.72739,181.5969,528.82104,653.9038,181.7875,257.1749,2,0
1723201297,3.304,507.05878,553.05524,156.90353,175.1824,545.34784,568.3006,102.34289,177.43048,2,0
1723201348,0,518.9502,550.15796,279.18314,287.00717,371.19437,498.52017,305.65717,365.34076,6,2
1723201364,7.823,522.02,553.2014,297.66245,304.6509,507.32727,607.515,343.74908,367.28058,6,0
1723201418,0,517.85925,550.55786,265.32562,273.43176,491.1996,628.58545,331.3559,370.48224,6,2
1723201437,11.361,518.2079,550.03015,266.34137,274.80402,404.44342,574.5787,324.12256,370.70282,6,2
1723201471,0,519.0399,550.828,273.08405,280.8205,537.6478,681.71545,320.88464,361.2257,6,2
1723201491,10.205,511.22272,554.44183,166.97462,182.97334,455.2943,635.9182,225.5825,353.3429,6,0
1723201515,0,519.2493,550.60065,285.90442,293.19055,505.9298,541.9414,322.0464,371.24866,1,2
1723201536,0,519.8369,550.7761,293.65613,300.6952,476.43823,588.34326,306.2423,358.79138,6,1
1723201556,0,518.64404,551.07666,272.8598,280.50677,589.73193,611.02856,293.80023,342.94666,1,2
1723201570,6.861,519.5548,550.88806,286.63153,293.91193,404.93103,504.7334,292.7705,321.28992,6,0
1723201598,0,519.0061,550.66284,277.3189,285.0108,441.3125,571.8325,332.3777,384.1001,6,2
1723201617,0,520.9353,553.3124,271.2849,279.6875,508.0318,536.1702,284.83893,331.49628,1,2
1723201640,0,518.46826,550.79614,277.22412,284.65576,452.4234,484.97675,344.99802,405.3278,1,2
1723201680,0,517.8905,551.0458,269.39932,277.4,567.51404,605.869,297.01654,344.00275,1,2
1723201695,7.079,518.4564,550.8419,272.17157,280.07605,455.95187,602.5249,311.6364,373.36066,6,0
1723201714,6.396,513.0755,551.9428,199.79314,211.93773,442.6065,494.69855,219.4744,267.9864,1,0
1723201741,0,518.9345,550.9554,272.83673,280.6773,567.94714,709.52576,305.01096,354.62643,6,2
1723201761,0,519.385,550.7141,288.14178,295.2077,510.99374,526.4691,299.15094,335.80933,1,1
1723201782,0,520.6335,551.4959,293.67096,300.47003,304.4912,419.31384,308.26068,359.64862,6,2
1723201797,7.155,520.18317,550.9184,293.3481,300.45908,453.4085,550.4894,284.37134,325.61804,6,0
1723201841,0,518.9948,554.25446,232.67673,242.3146,429.43726,500.67712,309.60178,365.6805,1,2
1723201856,7.276,518.8992,550.6234,277.93002,285.47635,555.5773,679.4321,285.46887,341.72266,6,0
1723201881,0,520.3368,553.41223,265.8501,273.92676,425.5904,475.10553,279.88446,319.3758,1,2
1723201896,6.548,518.94806,550.6265,281.80353,289.3955,593.8118,634.49225,283.05286,325.5431,1,0
1723201919,0,519.00336,550.97614,288.9652,296.22412,578.0314,630.39026,310.46112,355.1009,1,2
1723201934,6.996,482.28766,552.48346,148.16922,194.9125,500.35394,685.1237,0,95.027374,6,0
1723201995,6.548,515.0458,551.53577,219.58185,229.85309,445.31058,487.76614,203.579,244.13716,1,0
1723202015,6.932,518.9293,553.3314,247.94327,257.36588,553.87256,591.6914,256.21118,299.51398,1,0
1723202205,4.429,521.3313,551.47864,386.05408,398.07404,506.46707,545.7117,364.20798,394.27084,4,0
1723202267,0,509.68665,548.22644,303.9978,324.41724,523.9603,572.56384,325.61194,373.45056,4,1
1723202290,0,509.8428,548.31836,304.97867,325.8312,489.28574,561.7555,233.80637,279.70523,6,2
1723202302,3.676,509.06448,548.1709,301.9262,323.03424,552.3292,607.81116,341.31067,383.81964,4,0
1723202323,6.865,514.3303,550.4336,319.7947,337.29813,449.521,529.5078,298.24005,332.15582,6,0
1723202352,0,502.09583,545.0691,290.11316,316.41327,639.1328,655.34766,228.59543,271.2662,4,2
1723202375,0,503.3299,550.42694,294.24792,324.84924,446.46918,542.55273,221.29922,283.32993,6,1
1723202397,0,514.4554,550.83,323.8457,340.8971,503.29944,593.876,338.4198,387.66333,6,1
1723202446,0,513.72217,551.1111,315.42102,334.3501,461.851,565.8304,338.0561,391.76837,6,1
1723202461,7.134,486.1629,542.4722,316.41486,361.5119,481.04886,602.5696,185.65692,268.5703,6,0
1723202477,3.847,511.29773,548.2499,312.4757,331.88684,428.71222,453.3117,305.70135,354.16388,4,0
1723202492,3.843,514.74695,548.6669,343.3874,358.41522,522.96344,554.487,310.19574,346.6031,4,0
1723202529,4.426,515.96606,551.1749,324.99414,342.00616,626.3258,648.64465,309.77475,356.2521,4,0
1723202563,0,514.12915,548.74536,334.79254,350.90564,445.80847,526.5071,299.19977,324.33636,6,2
1723202584,0,518.26807,551.791,353.90393,367.94385,452.39203,520.07416,315.5868,342.14368,6,2
1723202596,4.613,514.6581,548.6959,338.78766,353.98596,556.64905,592.1837,307.08453,339.2436,4,0
1723202616,7.329,515.0287,548.81555,343.1023,358.19434,435.7185,503.04407,312.41083,342.43964,6,0
1723202645,0,508.21106,548.282,297.45502,319.84686,382.23428,422.73776,286.76514,324.35742,4,2
1723205057,0,515.6736,548.8013,349.1602,364.0325,432.8711,528.4358,303.11325,353.78317,6,2
1723205073,7.701,515.3687,550.73505,326.66437,344.10516,429.63,515.54456,328.18225,371.71613,6,1
1723205194,0,512.6449,548.48914,319.81262,337.92554,495.3352,581.6405,306.0653,346.49298,6,1
1723205210,6.695,516.1709,550.39307,339.89548,355.36563,517.4587,646.1949,362.04285,445.04175,6,0
1723205257,6.959,513.00287,548.1962,325.52402,343.606,539.3507,659.3064,313.20148,387.29462,6,0
1723205282,6.885,512.8695,548.69617,326.30157,344.09882,433.6963,516.5603,300.9078,357.1816,6,0
1723205311,0,513.9265,550.77893,319.85712,338.08807,490.29224,581.81006,343.94342,389.5595,6,1
1723205337,0,512.84924,547.96423,328.6056,345.6316,655.1887,725.9197,269.68207,293.87323,6,2
1723205354,7.211,515.57477,548.54254,349.52667,364.01434,474.403,539.4295,292.6784,316.52863,6,2
1723205399,6.691,513.9817,548.5614,335.08154,351.54382,466.36707,537.9665,302.81567,344.8214,6,0
1723205419,6.977,511.32764,548.31836,320.13873,338.7032,474.05405,584.60266,281.33484,339.6659,6,0
1723205498,7.321,513.0653,548.5386,329.4826,346.78436,515.7836,596.27985,303.41394,343.39014,6,0
1723205553,7.462,513.0768,550.70984,315.66138,334.95636,376.7088,471.472,328.9702,380.96765,6,0
1723205594,0,510.98663,548.04364,313.4372,332.5188,465.50507,563.5527,330.26892,376.28674,6,2
1723205616,0,502.88635,547.3379,290.5667,319.1731,646.4761,785.5867,208.8901,284.76004,6,2
1723205629,5.736,512.12054,548.451,318.9812,337.5747,391.0877,422.85175,287.68872,328.64246,4,2
1723205663,0,514.75415,548.0945,338.2828,354.42917,494.27148,600.83594,317.44592,371.83844,6,1
1723205686,0,515.0582,550.6344,323.3244,340.91302,444.21106,570.94867,320.4762,377.12708,6,1
1723205709,0,502.81805,547.3377,290.9372,318.86987,447.67145,546.8234,237.7109,297.51828,6,1
1723205727,0,515.5437,548.8845,347.69183,362.51642,584.1496,618.976,300.29443,331.37463,4,2
1723205769,0,499.81696,547.7441,291.17554,323.5586,507.04742,621.2015,287.81494,362.31622,6,1
1723205786,7.571,515.19165,546.9287,375.541,388.82486,547.0552,571.9707,331.6162,363.84406,4,2
